employee_id,base_salary,bonus,salary_band,compa_ratio,last_comp_review_date
3401,181507,15305.6,Band B,1.23,2025-07-04
3402,107832,16605.38,Band B,1.24,2025-08-05
3403,58592,7117.99,Band E,1.15,2024-10-03
3404,160050,13069.11,Band C,1.12,2024-08-26
3405,87795,8714.82,Band B,1.19,2026-01-15
3406,98307,5663.71,Band D,0.83,2025-09-16
3407,121191,14857.01,Band C,1.04,2025-01-03
3408,191147,7258.05,Band B,0.98,2025-09-16
3409,84553,11125.75,Band D,1.04,2025-01-26
3410,172290,12900.17,Band D,0.76,2026-03-29
3411,98259,18492.44,Band B,0.75,2025-12-26
3412,208691,10975.55,Band D,0.82,2025-06-30
3413,190324,6868.65,Band C,1.0,2025-01-09
3414,105081,12698.43,Band A,1.08,2024-06-05
3415,206569,32075.22,Band A,0.78,2026-04-20
3416,167271,9602.71,Band D,0.86,2025-08-28
3417,124370,10175.91,Band B,0.8,2025-11-02
3418,97203,4375.91,Band B,1.17,2024-12-16
3419,160572,29897.28,Band D,1.14,2025-01-25
3420,56909,2633.37,Band B,0.91,2026-04-07
3421,189203,29865.68,Band D,0.92,2024-06-15
3422,189618,12822.04,Band B,0.96,2025-09-08
3423,151294,14547.95,Band C,0.79,2025-11-24
3424,153401,24570.06,Band E,1.02,2025-09-15
3425,82836,8237.62,Band B,1.22,2024-10-28
3426,82046,5190.67,Band B,1.22,2026-04-06
3427,163233,16021.48,Band A,1.22,2026-02-20
3428,77859,11505.7,Band A,0.89,2024-07-20
3429,55131,3094.28,Band B,1.06,2026-04-05
3430,120617,6819.56,Band E,1.14,2025-06-27
3431,121350,9421.1,Band D,1.06,2026-03-06
3432,166635,18687.31,Band B,1.07,2026-04-15
3433,118637,12191.31,Band C,1.09,2024-10-22
3434,151067,8814.03,Band E,1.04,2025-02-12
3435,141899,12050.15,Band A,1.13,2026-03-15
3436,138180,16838.96,Band A,1.14,2025-07-22
3437,144875,20440.48,Band B,0.89,2025-11-02
3438,83451,9589.71,Band E,1.21,2024-08-30
3439,126191,13271.81,Band C,0.87,2026-02-24
3440,141728,5610.36,Band C,0.91,2026-04-10
3441,56471,9361.4,Band C,1.11,2025-05-02
3442,82366,16390.94,Band D,0.86,2024-12-27
3443,134542,9628.56,Band D,1.07,2024-06-07
3444,84253,9481.26,Band A,0.97,2026-03-29
3445,151343,28640.1,Band A,1.03,2026-01-09
3446,55645,6032.77,Band E,0.88,2025-03-25
3447,196859,38452.36,Band D,1.23,2024-10-02
3448,98385,16235.08,Band B,0.87,2025-11-15
3449,121610,7898.08,Band D,1.11,2025-05-01
3450,91269,16974.27,Band E,1.01,2024-08-28
3451,105015,5048.99,Band A,0.96,2025-03-18
3452,69511,6313.86,Band A,0.93,2025-10-10
3453,70505,3331.28,Band C,1.16,2026-03-16
3454,109487,19179.89,Band C,1.04,2025-02-17
3455,193617,33242.17,Band B,1.23,2026-04-13
3456,158944,19564.3,Band C,0.89,2025-01-03
3457,197541,38037.47,Band B,1.12,2025-10-11
3458,158805,9522.38,Band D,1.15,2026-01-27
3459,127801,23642.43,Band E,0.91,2026-02-27
3460,209775,19816.08,Band C,0.99,2025-12-28
3461,125247,13322.06,Band D,1.12,2024-12-31
3462,177639,31755.7,Band E,1.01,2025-12-05
3463,79445,5687.06,Band C,1.25,2024-07-06
3464,87347,8978.65,Band B,1.02,2025-07-15
3465,110388,3945.96,Band E,0.75,2026-05-01
3466,69736,12815.36,Band E,1.16,2024-11-23
3467,192436,12524.73,Band A,1.12,2025-09-29
3468,61851,12037.07,Band B,1.0,2024-10-19
3469,118076,8785.3,Band C,0.89,2025-07-04
3470,137392,13223.67,Band C,0.78,2025-01-10
3471,126299,15140.96,Band A,0.98,2024-06-15
3472,103080,6507.69,Band C,0.95,2025-12-07
3473,148131,26243.82,Band C,1.06,2025-09-23
3474,126540,11454.92,Band A,1.1,2024-06-10
3475,126731,17079.39,Band C,1.2,2025-12-09
3476,82672,16244.38,Band B,1.17,2025-03-09
3477,81626,7437.93,Band B,0.88,2025-09-04
3478,147296,27002.54,Band D,1.08,2026-03-24
3479,138953,24188.18,Band A,1.25,2025-11-29
3480,157629,17710.08,Band D,0.94,2026-02-07
3481,62404,5775.63,Band E,0.88,2025-12-24
3482,140535,8832.95,Band B,1.12,2025-06-13
3483,150916,7165.04,Band B,0.97,2024-08-03
3484,133659,5726.57,Band E,0.95,2025-05-01
3485,198457,7511.51,Band B,1.05,2025-06-10
3486,82796,4297.77,Band C,0.94,2026-05-19
3487,166952,13977.36,Band A,1.24,2026-03-31
3488,166967,27804.9,Band D,0.83,2024-08-28
3489,183468,13872.19,Band A,1.19,2026-03-19
3490,206329,37655.13,Band A,0.8,2025-09-08
3491,202099,12734.22,Band A,0.76,2025-07-12
3492,157878,20697.15,Band D,0.9,2025-05-21
3493,107431,16925.33,Band E,1.16,2025-09-16
3494,81247,10055.99,Band E,0.8,2024-11-14
3495,166708,16918.72,Band A,1.09,2025-05-05
3496,206979,32804.55,Band D,1.16,2024-12-11
3497,205640,34831.52,Band D,1.05,2026-01-21
3498,165949,7129.67,Band E,0.95,2025-04-19
3499,168438,6055.58,Band E,1.19,2024-06-30
3500,181791,15591.36,Band D,1.05,2025-08-04
3501,111402,21049.86,Band A,0.8,2026-01-29
3502,81496,16008.57,Band A,0.8,2024-10-28
3503,152158,18022.45,Band E,0.97,2024-08-19
3504,88930,15918.79,Band B,1.11,2025-06-30
3505,119116,17611.07,Band D,0.99,2026-05-10
3506,209824,28857.16,Band A,1.18,2025-04-16
3507,173271,8256.69,Band C,1.03,2025-01-18
3508,144682,28872.02,Band D,1.05,2025-08-20
3509,182660,15623.33,Band E,0.76,2024-06-09
3510,198055,36568.29,Band B,1.23,2026-01-17
3511,175992,31654.55,Band E,1.02,2024-10-06
3512,138388,25505.94,Band A,1.01,2026-02-10
3513,177239,32413.24,Band E,1.05,2024-08-24
3514,164917,29755.7,Band E,0.94,2024-06-19
3515,182968,25077.34,Band C,0.85,2025-02-13
3516,174099,27638.5,Band B,1.23,2025-06-17
3517,141852,16269.52,Band C,0.88,2025-04-01
3518,124561,7357.11,Band B,0.75,2026-03-05
3519,205859,11655.71,Band B,1.02,2024-08-13
3520,61935,5988.29,Band C,0.8,2024-10-25
3521,190774,19887.29,Band A,1.11,2024-12-30
3522,185831,22281.44,Band A,0.92,2024-12-31
3523,57741,7047.72,Band D,1.05,2024-10-20
3524,131708,24351.7,Band D,1.2,2024-12-17
3525,167506,29765.15,Band B,0.77,2025-08-16
3526,81970,9496.54,Band E,1.24,2025-06-10
3527,119309,8268.34,Band D,1.08,2025-05-01
3528,131243,12395.18,Band D,1.18,2025-08-16
3529,146186,11722.29,Band C,0.96,2025-03-28
3530,56413,11011.89,Band B,1.04,2025-08-17
3531,144499,16698.24,Band B,0.89,2025-03-01
3532,174969,32390.26,Band D,0.82,2025-08-05
3533,197051,9701.56,Band E,1.07,2024-06-02
3534,197956,13335.76,Band C,0.87,2025-01-25
3535,57605,7389.53,Band B,0.94,2025-08-17
3536,204700,33441.16,Band D,0.82,2025-11-06
3537,136090,21192.68,Band C,1.06,2025-06-06
3538,172880,9964.41,Band E,0.84,2025-10-15
3539,117721,15997.71,Band C,1.05,2025-05-30
3540,105522,13001.67,Band D,1.17,2024-06-30
3541,184996,10219.68,Band A,1.24,2025-04-09
3542,89347,6940.43,Band E,0.87,2026-05-15
3543,204094,9524.28,Band B,0.92,2024-11-30
3544,111349,21817.36,Band C,1.11,2025-11-20
3545,134897,13693.24,Band E,1.03,2024-07-14
3546,180293,35046.36,Band A,1.07,2024-09-10
3547,167086,32857.41,Band A,0.98,2025-01-21
3548,186532,19510.98,Band B,1.22,2024-08-23
3549,178134,23011.11,Band A,1.09,2024-09-26
3550,196368,11747.52,Band E,0.79,2025-11-11
3551,99619,15833.62,Band E,1.11,2025-11-19
3552,99848,12560.02,Band D,1.25,2024-07-02
3553,177732,24013.78,Band E,0.89,2026-01-13
3554,64281,9234.98,Band E,1.01,2026-04-27
3555,132761,11984.69,Band C,1.1,2025-06-10
3556,140370,25511.69,Band B,0.81,2025-04-27
3557,125053,10503.49,Band C,1.25,2025-02-25
3558,79249,5621.94,Band E,1.03,2024-11-16
3559,72340,6453.23,Band D,1.0,2025-05-03
3560,209181,7308.64,Band C,1.06,2026-01-27
3561,58117,3689.11,Band A,1.05,2025-03-06
3562,168618,28024.88,Band D,0.99,2025-04-18
3563,121663,20188.3,Band A,1.1,2025-05-17
3564,172825,19529.9,Band D,0.78,2024-09-18
3565,101408,11871.19,Band C,1.1,2024-07-04
3566,170251,32881.7,Band D,1.15,2025-01-30
3567,205312,37962.53,Band D,0.85,2025-04-09
3568,174911,30558.26,Band B,1.19,2024-07-15
3569,132438,10884.14,Band C,0.84,2025-11-25
3570,62158,7395.88,Band B,1.18,2026-01-08
3571,135618,18476.66,Band B,0.79,2026-06-02
3572,122086,18539.19,Band D,0.8,2024-07-20
3573,98035,7382.69,Band A,1.01,2025-09-13
3574,148283,28044.87,Band D,1.19,2024-08-14
3575,174221,26193.87,Band D,0.94,2025-01-06
3576,141674,6568.16,Band C,1.14,2025-12-14
3577,176514,32494.85,Band A,1.23,2026-03-22
3578,151867,4867.47,Band D,1.2,2026-04-11
3579,118301,7580.63,Band B,1.2,2024-11-22
3580,100630,16616.46,Band A,1.24,2025-10-13
3581,191628,6995.55,Band C,0.78,2025-12-07
3582,99078,5090.09,Band B,0.98,2025-12-20
3583,183007,13869.27,Band A,1.07,2024-07-13
3584,129785,19649.86,Band E,1.19,2025-08-16
3585,116067,7475.0,Band C,1.0,2025-11-27
3586,157842,23887.58,Band E,0.75,2025-10-07
3587,62200,8200.86,Band B,1.08,2025-08-21
3588,65905,9454.54,Band C,0.94,2025-07-06
3589,97053,8831.28,Band B,0.99,2026-03-18
3590,156946,8752.12,Band D,0.79,2024-12-18
3591,113882,21756.88,Band B,1.15,2025-11-24
3592,198395,27151.25,Band C,0.78,2025-09-01
3593,181525,35608.61,Band A,0.97,2025-04-22
3594,149165,10090.49,Band D,1.16,2024-08-19
3595,157240,17962.32,Band C,1.05,2025-07-20
3596,193034,10658.46,Band A,0.77,2024-12-08
3597,104293,20265.16,Band C,1.22,2025-04-11
3598,126510,9740.23,Band E,1.13,2024-06-27
3599,201631,33614.34,Band A,0.83,2025-01-11
3600,153503,12514.13,Band B,1.09,2026-02-17
3601,101503,15834.6,Band B,0.95,2025-04-05
3602,133231,25744.41,Band E,0.94,2024-09-03
3603,141308,7634.02,Band D,1.15,2026-01-29
3604,67398,3363.77,Band C,1.25,2025-12-30
3605,202281,8811.19,Band A,0.81,2025-01-22
3606,117913,7007.1,Band A,0.94,2025-05-17
3607,165036,9006.76,Band C,0.97,2025-12-11
3608,189570,20011.77,Band C,1.24,2025-03-21
3609,110086,3331.47,Band A,0.88,2024-10-18
3610,198714,39281.04,Band B,0.75,2025-03-06
3611,111170,17255.98,Band E,0.79,2024-12-17
3612,193947,9237.86,Band B,0.99,2026-05-11
3613,98958,16648.42,Band E,1.04,2024-11-05
3614,70877,13539.08,Band B,0.81,2025-11-21
3615,181994,21651.43,Band B,1.13,2025-05-07
3616,153481,21351.64,Band B,1.11,2025-01-19
3617,127404,21706.91,Band D,0.8,2025-03-30
3618,132472,20471.08,Band D,1.04,2025-07-30
3619,125865,10864.65,Band D,1.06,2025-06-28
3620,142336,13183.62,Band E,0.99,2024-08-02
3621,166315,16415.45,Band E,0.88,2024-07-16
3622,172769,24818.73,Band D,1.24,2025-08-09
3623,76563,6652.01,Band A,1.11,2025-10-03
3624,120471,10132.42,Band C,1.04,2024-11-15
3625,165537,5637.49,Band D,0.8,2025-10-06
3626,124263,19809.69,Band A,1.18,2025-10-23
3627,144763,21366.11,Band A,1.14,2025-01-30
3628,154949,9549.42,Band B,1.0,2025-08-12
3629,72879,13986.58,Band A,1.1,2025-01-23
3630,163604,27890.21,Band C,1.06,2024-07-12
3631,149249,16822.61,Band A,1.03,2026-04-02
3632,153908,19757.58,Band D,0.89,2024-08-23
3633,152247,26735.12,Band A,0.89,2024-08-18
3634,61390,8945.38,Band D,1.24,2026-05-20
3635,69541,5040.42,Band C,1.1,2024-12-11
3636,147262,28148.78,Band C,1.01,2024-07-20
3637,120283,11051.28,Band D,1.03,2025-06-17
3638,84124,16159.71,Band E,1.15,2024-07-22
3639,83041,11315.21,Band C,1.15,2025-07-08
3640,57778,3235.49,Band D,1.13,2025-05-20
3641,105616,9611.39,Band E,1.18,2026-05-31
3642,133955,8780.97,Band C,1.24,2026-05-10
3643,205581,7616.96,Band D,1.06,2025-08-02
3644,198075,22898.69,Band B,1.12,2025-10-08
3645,177565,21965.66,Band C,1.09,2024-09-22
3646,180588,28735.11,Band E,0.96,2024-08-18
3647,177612,5715.08,Band D,1.16,2025-02-16
3648,180104,30790.17,Band C,1.03,2024-10-03
3649,173573,10560.15,Band A,1.13,2026-03-04
3650,149755,16747.16,Band E,0.9,2024-11-03
3651,68391,5639.29,Band B,1.1,2026-02-17
3652,87173,2832.72,Band C,0.96,2024-07-03
3653,190183,10758.14,Band A,1.16,2026-03-19
3654,162671,24071.57,Band A,0.78,2026-04-21
3655,78309,4741.68,Band C,1.23,2025-11-04
3656,117028,11626.69,Band B,1.13,2025-10-03
3657,129254,5567.96,Band B,0.86,2024-09-28
3658,109234,15060.32,Band B,1.23,2026-05-16
3659,94242,10696.16,Band D,0.97,2024-09-22
3660,145246,10573.95,Band B,1.12,2026-04-19
3661,102409,20085.15,Band E,0.86,2025-08-11
3662,95216,4207.78,Band D,0.81,2025-07-01
3663,149866,6069.77,Band B,1.12,2025-10-14
3664,195635,7052.76,Band C,1.15,2025-12-26
3665,105590,10968.88,Band C,1.09,2025-05-24
3666,101792,6595.73,Band B,0.98,2025-12-23
3667,85798,6185.61,Band D,0.93,2024-08-31
3668,166669,24411.05,Band B,0.97,2025-11-14
3669,59254,11536.9,Band C,1.11,2025-10-22
3670,144069,9930.67,Band A,0.9,2026-02-09
3671,92751,17348.52,Band A,0.86,2024-10-10
3672,190786,27832.98,Band E,1.24,2024-11-25
3673,66902,8699.69,Band A,0.85,2025-01-18
3674,55945,4349.08,Band A,1.02,2024-11-22
3675,128759,21706.5,Band D,1.19,2024-11-23
3676,131929,13862.58,Band B,1.2,2025-07-06
3677,198528,9585.4,Band A,1.19,2025-01-19
3678,206695,32858.97,Band A,1.15,2025-03-08
3679,143469,27973.45,Band A,0.96,2025-09-26
3680,86252,12690.7,Band C,1.23,2025-04-30
3681,94310,12298.27,Band D,1.18,2024-07-09
3682,64292,8996.98,Band C,0.85,2024-07-26
3683,112760,20991.73,Band B,0.92,2025-06-02
3684,105689,18880.9,Band E,1.08,2025-06-24
3685,205812,32133.37,Band E,1.21,2024-06-17
3686,180328,25332.88,Band C,1.01,2025-09-30
3687,74976,6421.99,Band D,1.18,2025-03-04
3688,148876,9840.94,Band D,0.88,2025-12-20
3689,168108,31938.87,Band C,1.05,2025-05-10
3690,69834,13654.94,Band E,0.98,2025-06-01
3691,74786,10268.38,Band D,0.89,2024-11-09
3692,119595,20710.46,Band D,1.06,2025-03-03
3693,104265,10673.72,Band D,1.25,2025-06-09
3694,164493,11275.84,Band B,1.22,2026-04-25
3695,63818,6600.26,Band B,1.24,2026-04-21
3696,115717,19300.79,Band B,0.9,2025-05-20
3697,165371,22339.02,Band D,1.19,2024-10-13
3698,166575,13883.51,Band E,0.83,2025-07-10
3699,64544,1946.92,Band A,1.03,2026-04-26
3700,57596,11359.59,Band C,1.13,2024-11-01
3701,108485,8352.36,Band E,1.18,2026-01-07
3702,156978,25794.37,Band B,0.77,2024-09-17
3703,102352,8660.91,Band B,0.99,2024-09-09
3704,155342,7285.46,Band D,0.98,2026-02-16
3705,97839,10378.22,Band D,1.21,2024-08-22
3706,155169,28885.28,Band A,1.02,2026-05-13
3707,200763,15493.99,Band C,1.11,2025-05-26
3708,119515,13756.12,Band D,0.77,2025-11-08
3709,140979,20624.02,Band A,0.92,2026-02-14
3710,197210,6324.79,Band C,1.22,2024-12-08
3711,133039,12515.3,Band B,1.19,2026-01-22
3712,77982,15328.08,Band D,0.82,2025-09-08
3713,165185,8414.59,Band B,0.97,2026-03-31
3714,151961,10929.0,Band B,0.75,2025-11-06
3715,93491,8993.68,Band B,0.85,2025-11-25
3716,83392,4541.23,Band E,0.83,2026-01-08
3717,145380,23161.92,Band D,0.94,2025-05-29
3718,209409,10246.55,Band C,1.19,2025-05-22
3719,193509,26211.76,Band C,0.78,2024-09-22
3720,106108,3599.18,Band A,1.0,2025-05-21
3721,209082,40689.33,Band C,1.07,2026-01-11
3722,196557,5927.24,Band E,0.92,2025-08-05
3723,115286,5472.14,Band A,0.97,2025-09-13
3724,154402,11010.98,Band C,1.11,2024-12-29
3725,199352,23012.01,Band D,0.88,2024-09-28
3726,169264,17001.99,Band B,0.85,2024-12-13
3727,155066,28518.13,Band E,1.1,2026-04-19
3728,92061,2993.08,Band D,0.79,2025-03-10
3729,69051,13086.57,Band E,0.86,2024-08-09
3730,72933,8072.3,Band B,0.75,2025-03-26
3731,128669,6097.74,Band A,0.78,2024-10-09
3732,140235,19402.83,Band E,1.04,2025-09-16
3733,189083,12722.45,Band A,0.81,2025-10-09
3734,150515,19616.34,Band A,0.75,2025-02-13
3735,184450,21769.9,Band C,1.03,2025-07-17
3736,166075,14732.14,Band A,1.24,2024-10-12
3737,202513,19750.44,Band A,0.98,2026-05-19
3738,98031,4855.04,Band E,0.77,2026-03-22
3739,141751,18197.67,Band C,0.85,2025-09-29
3740,144022,26486.9,Band E,1.11,2024-08-16
3741,85206,5953.45,Band C,1.11,2026-05-22
3742,116094,8097.8,Band A,0.83,2024-10-29
3743,174713,30690.23,Band B,1.15,2026-02-13
3744,158259,31286.89,Band B,0.8,2025-06-29
3745,148982,20007.4,Band A,0.96,2024-06-13
3746,187763,15008.29,Band B,0.97,2026-05-25
3747,92209,9454.86,Band E,1.12,2025-12-12
3748,209675,27382.49,Band E,1.08,2025-01-10
3749,130967,16732.96,Band C,0.93,2024-07-01
3750,132620,10715.08,Band A,1.18,2026-04-26
3751,77622,9000.54,Band A,1.18,2025-10-09
3752,144185,28756.64,Band A,0.93,2025-12-30
3753,182193,17241.24,Band D,1.18,2024-11-05
3754,137454,14143.86,Band D,1.23,2026-05-20
3755,81696,7592.24,Band B,1.04,2024-10-19
3756,205803,24664.63,Band E,0.86,2025-10-03
3757,99857,10601.15,Band B,0.93,2025-04-20
3758,158721,9578.48,Band A,1.09,2026-05-04
3759,131451,15075.13,Band C,1.0,2024-09-20
3760,94443,17151.52,Band E,0.88,2025-03-01
3761,119925,14338.99,Band C,0.87,2025-08-21
3762,89116,2935.53,Band E,1.05,2026-05-29
3763,146421,28869.96,Band C,1.01,2024-10-04
3764,112997,6570.86,Band E,1.13,2025-08-15
3765,84297,14187.45,Band A,0.93,2025-05-25
3766,106794,11628.57,Band B,1.23,2026-01-17
3767,103177,18561.44,Band B,0.86,2025-02-16
3768,99797,17658.94,Band E,1.03,2024-10-29
3769,146495,23826.61,Band B,0.75,2025-04-09
3770,124903,4717.65,Band C,0.87,2025-09-08
3771,159556,19603.49,Band A,1.09,2024-12-29
3772,124799,17508.11,Band A,0.82,2024-06-25
3773,97753,15554.71,Band B,0.77,2024-12-30
3774,110420,5117.94,Band E,1.22,2026-05-02
3775,114571,3823.16,Band C,1.21,2026-03-20
3776,122105,9368.26,Band E,1.06,2025-06-24
3777,85879,11149.23,Band A,1.22,2024-10-03
3778,87530,14322.33,Band C,1.21,2025-01-30
3779,164968,27905.51,Band D,1.14,2025-07-20
3780,76537,6034.34,Band D,0.77,2025-10-16
3781,198273,29226.37,Band B,0.83,2025-09-15
3782,113730,5664.18,Band C,0.84,2025-01-15
3783,118363,14766.22,Band A,1.04,2025-10-11
3784,192225,7857.55,Band D,1.16,2025-07-12
3785,92229,14029.49,Band B,1.01,2026-01-15
3786,64506,5321.75,Band B,1.06,2025-08-19
3787,197888,21348.72,Band E,0.91,2024-12-29
3788,197341,29702.12,Band A,1.11,2024-12-11
3789,144889,19295.62,Band A,1.24,2024-09-27
3790,201455,9183.55,Band A,0.9,2025-10-19
3791,199363,27541.3,Band A,1.16,2025-10-20
3792,209584,7069.3,Band E,1.1,2025-01-04
3793,183524,22971.56,Band E,0.85,2025-02-17
3794,118770,15075.04,Band C,0.8,2025-03-29
3795,96120,7880.54,Band D,1.05,2025-07-26
3796,149476,17469.87,Band E,0.96,2025-06-15
3797,98768,16542.48,Band A,1.22,2025-10-24
3798,63181,8232.67,Band C,0.97,2025-03-16
3799,71282,8480.22,Band A,0.88,2025-06-05
3800,206497,21050.41,Band E,0.91,2026-01-16
3801,84022,11870.48,Band D,1.23,2024-07-28
3802,132973,15829.32,Band E,0.91,2024-12-06
3803,207171,39119.55,Band C,0.79,2026-05-21
3804,179998,24775.99,Band A,0.9,2024-11-23
3805,66235,11302.16,Band A,1.07,2024-09-02
3806,106074,14157.14,Band B,0.84,2026-05-30
3807,74546,12857.99,Band D,1.16,2024-08-15
3808,154209,9936.67,Band C,0.88,2026-05-17
3809,159555,26657.92,Band D,0.83,2025-07-12
3810,68221,2671.68,Band E,1.05,2025-07-19
3811,109989,3601.48,Band C,0.91,2026-02-24
3812,74600,9412.05,Band D,1.17,2025-10-07
3813,90458,15555.64,Band C,0.84,2026-05-04
3814,95660,9547.73,Band E,1.14,2026-01-12
3815,134024,23495.64,Band E,0.9,2024-10-11
3816,154110,5132.2,Band C,0.96,2026-04-24
3817,150436,26965.39,Band D,0.9,2025-10-05
3818,192269,25748.98,Band B,1.24,2025-08-22
3819,164376,20069.7,Band B,0.94,2025-12-11
3820,63926,3064.1,Band D,1.24,2026-03-18
3821,89077,12263.42,Band C,0.82,2025-07-05
3822,112066,10457.37,Band A,0.93,2024-07-07
3823,97849,13512.3,Band E,1.0,2026-05-23
3824,123367,8438.52,Band A,0.99,2025-10-18
3825,57394,8646.08,Band B,0.91,2025-08-06
3826,153118,21382.52,Band E,1.18,2025-12-08
3827,193405,15727.16,Band E,0.98,2024-06-10
3828,135301,13595.1,Band B,1.06,2024-09-22
3829,133905,10530.44,Band A,1.23,2026-03-12
3830,149200,20075.39,Band E,1.14,2025-01-29
3831,84772,15006.28,Band C,0.98,2025-04-19
3832,178470,25065.34,Band B,1.16,2026-05-31
3833,186939,12547.36,Band B,0.88,2024-11-23
3834,139208,23902.15,Band E,1.2,2024-12-31
3835,183134,10823.49,Band C,0.87,2024-11-10
3836,100873,10232.24,Band A,1.21,2024-11-23
3837,130230,16256.46,Band D,1.09,2025-01-08
3838,78041,9416.72,Band C,0.99,2025-09-09
3839,93417,8080.15,Band A,1.09,2025-08-01
3840,128683,17263.48,Band E,1.1,2024-12-25
3841,102846,17196.14,Band A,1.1,2025-02-27
3842,194840,23221.0,Band D,0.94,2025-03-25
3843,207798,17549.92,Band D,0.9,2025-09-08
3844,76726,4842.65,Band D,0.83,2025-12-19
3845,110734,18824.17,Band A,1.17,2026-01-18
3846,203339,7881.57,Band A,1.01,2025-11-26
3847,197158,7916.97,Band A,0.89,2024-10-05
3848,149008,19891.01,Band D,0.88,2026-01-11
3849,133192,14703.47,Band B,1.11,2025-04-04
3850,153364,23372.76,Band D,1.05,2026-04-08
3851,84012,8924.45,Band B,1.04,2026-01-26
3852,148005,14583.03,Band E,1.18,2025-04-19
3853,160380,12487.87,Band A,0.93,2025-11-28
3854,63996,10911.63,Band A,1.03,2026-05-09
3855,86417,14019.47,Band C,0.83,2025-08-08
3856,145329,9728.33,Band A,1.12,2024-07-24
3857,157140,10143.07,Band C,1.09,2024-10-07
3858,173773,15185.62,Band E,0.98,2024-10-25
3859,91453,5180.74,Band E,1.05,2025-03-13
3860,176085,22060.26,Band E,0.87,2025-08-23
3861,80526,3321.85,Band B,1.04,2024-11-29
3862,90994,17418.1,Band C,1.25,2025-03-24
3863,115743,4386.96,Band A,1.24,2025-11-02
3864,173739,25349.67,Band B,0.9,2025-01-03
3865,191790,28617.42,Band E,1.13,2025-08-30
3866,172775,33655.64,Band A,0.83,2025-01-06
3867,144391,26579.44,Band E,1.2,2025-10-17
3868,74508,7958.8,Band A,1.04,2024-06-16
3869,195325,9764.26,Band D,0.84,2024-10-17
3870,83996,8038.28,Band A,0.93,2025-05-07
3871,78041,11498.08,Band D,0.81,2024-07-20
3872,164159,32118.18,Band C,0.9,2024-12-05
3873,85636,9248.53,Band D,1.13,2026-01-21
3874,84751,2893.19,Band B,1.04,2024-10-26
3875,126289,13659.92,Band D,1.05,2024-07-27
3876,201392,20181.99,Band C,0.95,2025-09-07
3877,163952,29956.92,Band C,0.8,2026-05-11
3878,109093,5428.32,Band B,1.22,2025-12-05
3879,127123,8502.87,Band B,0.79,2026-03-27
3880,146260,25847.0,Band C,0.97,2025-06-02
3881,148407,21969.91,Band E,1.21,2025-09-22
3882,207898,25222.74,Band E,1.08,2025-09-26
3883,108781,18327.3,Band C,0.82,2025-11-01
3884,197308,27544.02,Band D,0.78,2025-02-09
3885,142270,4651.99,Band B,0.82,2025-06-26
3886,164774,10537.23,Band E,0.89,2024-12-25
3887,138480,7641.29,Band B,0.94,2026-03-10
3888,144302,20890.98,Band C,0.92,2026-03-12
3889,111649,16427.23,Band D,0.76,2026-03-02
3890,128663,8957.57,Band E,1.2,2025-11-07
3891,193412,8393.23,Band B,1.2,2025-12-01
3892,73045,7786.1,Band D,1.07,2025-08-15
3893,141742,4959.36,Band D,0.96,2024-09-05
3894,178478,20748.3,Band A,1.05,2025-07-05
3895,188531,27390.41,Band D,1.2,2024-10-16
3896,112758,20325.61,Band D,0.88,2024-09-01
3897,205679,16580.4,Band B,1.03,2026-05-14
3898,183839,23547.47,Band A,0.85,2026-03-28
3899,176941,34856.45,Band C,1.25,2025-08-17
3900,171197,15188.1,Band A,1.25,2024-07-04
3901,108783,15881.76,Band A,0.95,2026-01-05
3902,118505,21742.22,Band C,0.98,2024-08-17
3903,172371,6613.18,Band C,1.21,2026-02-16
3904,90793,12683.77,Band C,0.86,2025-05-10
3905,86853,8353.77,Band A,1.17,2025-01-10
