employee_id,review_cycle,performance_rating,potential_rating,review_submitted_date,promotion_recommendation
5558,2024-H2,3,Medium,2025-06-20,No
5558,2025-H1,3,Medium,2025-05-18,No
5558,2025-H2,3,Medium,2025-09-09,No
5559,2024-H1,4,Low,2024-10-15,Yes
5559,2024-H2,2,Medium,2025-09-22,No
5559,2025-H1,3,High,2025-05-27,No
5559,2025-H2,4,Low,2025-09-18,No
5560,2024-H1,3,Medium,2024-08-04,No
5560,2024-H2,2,Medium,2024-11-21,No
5560,2025-H1,4,Medium,2025-03-22,No
5560,2025-H2,3,Low,2024-08-17,No
5561,2024-H1,3,Low,2025-05-22,No
5561,2024-H2,4,Medium,2025-09-11,No
5561,2025-H1,4,Medium,2025-07-09,No
5561,2025-H2,3,Medium,2025-08-29,No
5562,2024-H1,4,Medium,2026-03-04,No
5562,2024-H2,4,High,2026-02-09,No
5562,2025-H1,3,Medium,2024-07-10,No
5562,2025-H2,5,Medium,2026-05-01,Yes
5563,2024-H1,3,High,2026-05-12,No
5563,2024-H2,3,Medium,2024-10-15,Yes
5563,2025-H1,3,Medium,2024-12-07,No
5563,2025-H2,3,Medium,2024-09-13,No
5564,2024-H1,4,Medium,2026-02-17,No
5564,2024-H2,3,Medium,2026-04-11,No
5564,2025-H1,4,High,2025-01-24,No
5564,2025-H2,3,High,2026-01-01,Yes
5565,2024-H1,2,Medium,2025-08-17,No
5565,2024-H2,4,Low,2024-11-03,No
5565,2025-H1,4,Medium,2024-07-17,No
5565,2025-H2,3,High,2026-01-25,No
5566,2024-H1,4,Medium,2024-12-01,No
5566,2024-H2,5,Low,2025-12-06,No
5566,2025-H1,4,Medium,2025-04-20,No
5566,2025-H2,3,Medium,2025-03-18,Yes
5567,2024-H1,2,High,2025-12-20,Yes
5567,2024-H2,3,High,2025-01-27,No
5567,2025-H1,3,High,2024-10-21,No
5567,2025-H2,4,High,2025-05-01,No
5568,2024-H1,3,High,2025-10-30,Yes
5568,2024-H2,4,Medium,2026-02-27,No
5568,2025-H1,2,Medium,2024-09-11,Yes
5568,2025-H2,3,Medium,2025-08-03,No
5569,2024-H1,2,Medium,2024-08-30,No
5569,2024-H2,4,Medium,2025-11-02,No
5569,2025-H1,4,Low,2025-05-24,No
5569,2025-H2,3,High,2026-05-10,No
5570,2024-H1,4,Low,2025-11-19,Yes
5570,2024-H2,3,Low,2025-06-09,Yes
5570,2025-H1,4,Low,2025-02-26,No
5570,2025-H2,3,Medium,2025-01-11,No
5571,2024-H1,3,Medium,2025-08-15,No
5571,2024-H2,3,Medium,2025-01-28,No
5571,2025-H1,3,Medium,2024-06-26,No
5571,2025-H2,4,Medium,2025-11-30,No
5572,2024-H1,3,Medium,2025-06-02,Yes
5572,2024-H2,5,Medium,2025-01-15,Yes
5572,2025-H1,3,Medium,2025-10-28,No
5572,2025-H2,3,High,2025-02-12,Yes
5573,2024-H1,2,Low,2024-12-16,Yes
5573,2024-H2,3,Medium,2025-01-29,Yes
5573,2025-H1,3,Medium,2026-04-14,No
5573,2025-H2,3,Medium,2024-12-22,No
5574,2024-H1,3,High,2025-11-04,No
5574,2024-H2,3,High,2025-10-31,No
5574,2025-H1,3,Medium,2024-12-31,No
5574,2025-H2,5,High,2025-06-09,No
5575,2024-H1,2,Low,2025-01-26,No
5575,2024-H2,1,Medium,2024-06-12,No
5575,2025-H1,4,High,2026-01-21,No
5575,2025-H2,1,High,2026-02-07,No
5576,2024-H1,4,Medium,2025-04-14,No
5576,2024-H2,4,Low,2026-03-20,No
5576,2025-H1,3,Medium,2025-03-04,No
5576,2025-H2,3,Medium,2025-02-05,No
5577,2024-H1,4,Medium,2024-08-05,No
5577,2024-H2,2,Medium,2026-04-14,No
5577,2025-H1,3,Medium,2026-03-03,No
5577,2025-H2,2,Low,2026-01-08,No
5578,2024-H1,4,Low,2024-07-26,Yes
5578,2024-H2,3,Medium,2025-01-18,No
5578,2025-H1,3,Medium,2025-04-13,Yes
5578,2025-H2,1,Low,2026-03-16,Yes
5579,2024-H1,3,Medium,2025-02-10,No
5579,2024-H2,5,High,2026-01-05,No
5579,2025-H1,4,High,2025-01-12,No
5579,2025-H2,3,High,2026-01-25,No
5580,2024-H1,3,Medium,2024-11-30,No
5580,2024-H2,3,Low,2026-05-30,No
5580,2025-H1,4,Medium,2025-08-05,No
5580,2025-H2,3,High,2026-01-05,No
5581,2024-H1,5,Medium,2025-09-27,Yes
5581,2024-H2,2,Medium,2025-07-26,No
5581,2025-H1,3,High,2026-02-26,No
5581,2025-H2,5,Medium,2025-01-26,No
5582,2024-H1,1,Medium,2026-05-06,Yes
5582,2024-H2,4,Medium,2025-02-19,No
5582,2025-H1,5,Medium,2025-12-20,Yes
5582,2025-H2,4,Medium,2025-05-06,No
5583,2024-H1,3,Medium,2024-09-06,Yes
5583,2024-H2,4,Medium,2026-05-12,No
5583,2025-H1,2,Medium,2025-10-10,No
5583,2025-H2,4,Low,2024-06-07,No
5584,2024-H1,3,Medium,2025-09-26,Yes
5584,2024-H2,4,Low,2025-04-02,No
5584,2025-H1,3,Medium,2024-12-23,No
5584,2025-H2,3,Medium,2025-02-13,No
5585,2024-H1,3,High,2026-01-10,No
5585,2024-H2,3,Low,2025-11-16,No
5585,2025-H1,3,High,2024-11-01,No
5585,2025-H2,4,Medium,2024-10-21,No
5586,2024-H1,3,Medium,2026-01-14,No
5586,2024-H2,3,High,2025-02-14,No
5586,2025-H1,3,Medium,2026-02-14,Yes
5586,2025-H2,4,Medium,2024-10-30,Yes
5587,2024-H1,2,Medium,2025-03-03,No
5587,2024-H2,3,Medium,2025-09-03,No
5587,2025-H1,3,Medium,2025-02-16,No
5587,2025-H2,3,Medium,2024-07-06,Yes
5588,2024-H1,3,Medium,2025-04-21,No
5588,2024-H2,3,Low,2025-03-14,Yes
5588,2025-H1,3,Medium,2024-06-06,No
5588,2025-H2,2,Medium,2026-01-01,No
5589,2024-H1,4,Medium,2025-02-13,No
5589,2024-H2,4,High,2026-03-08,No
5589,2025-H1,3,Medium,2025-04-07,No
5589,2025-H2,3,Medium,2025-04-11,Yes
5590,2024-H1,3,High,2026-04-02,No
5590,2024-H2,3,Medium,2025-06-23,No
5590,2025-H1,4,Medium,2025-07-16,No
5590,2025-H2,2,Medium,2024-06-19,No
5591,2024-H1,3,High,2025-09-19,No
5591,2024-H2,4,Low,2025-09-06,Yes
5591,2025-H1,2,Medium,2025-08-21,No
5591,2025-H2,3,Medium,2025-09-27,No
5592,2024-H1,3,Medium,2024-12-21,No
5592,2024-H2,5,Medium,2025-02-27,Yes
5592,2025-H1,5,Low,2024-07-02,No
5592,2025-H2,2,High,2026-04-26,No
5593,2024-H1,3,High,2025-05-10,No
5593,2024-H2,3,Low,2026-04-27,No
5593,2025-H1,4,Low,2026-01-01,No
5593,2025-H2,4,Medium,2024-11-09,No
5594,2024-H1,5,Low,2025-11-29,No
5594,2024-H2,5,Medium,2024-09-25,No
5594,2025-H1,3,Medium,2024-06-15,No
5594,2025-H2,3,Medium,2025-04-03,No
5595,2024-H1,3,High,2025-09-18,No
5595,2024-H2,3,Medium,2026-01-31,Yes
5595,2025-H1,5,Low,2024-08-17,No
5595,2025-H2,3,Medium,2026-05-30,No
5596,2024-H1,3,High,2025-10-04,No
5596,2024-H2,2,Medium,2025-08-19,No
5596,2025-H1,3,Medium,2025-07-19,No
5596,2025-H2,3,High,2025-05-04,No
5597,2024-H1,3,High,2026-04-23,No
5597,2024-H2,4,Medium,2026-01-19,No
5597,2025-H1,5,High,2024-08-16,Yes
5597,2025-H2,3,Medium,2025-10-31,No
5598,2024-H1,3,High,2025-02-08,No
5598,2024-H2,3,Medium,2026-05-02,No
5598,2025-H1,3,Medium,2025-03-29,No
5598,2025-H2,4,High,2026-02-03,No
5599,2024-H1,5,Medium,2025-09-11,No
5599,2024-H2,4,Medium,2025-12-13,No
5599,2025-H1,4,Medium,2026-05-09,No
5599,2025-H2,3,Medium,2025-04-10,No
5600,2024-H1,3,Medium,2024-08-13,No
5600,2024-H2,5,Medium,2026-03-13,No
5600,2025-H1,3,Medium,2025-01-07,No
5600,2025-H2,4,Medium,2024-08-12,No
5601,2024-H1,1,Low,2024-06-25,No
5601,2024-H2,4,Medium,2025-07-26,No
5601,2025-H1,3,Medium,2026-03-06,Yes
5601,2025-H2,3,Medium,2024-11-21,Yes
5602,2024-H1,2,Medium,2025-03-13,Yes
5602,2024-H2,3,Medium,2024-09-04,No
5602,2025-H1,3,Medium,2026-02-01,No
5602,2025-H2,4,Medium,2025-09-30,Yes
5603,2024-H1,3,Medium,2025-11-18,No
5603,2024-H2,4,Medium,2026-02-16,No
5603,2025-H1,3,Medium,2025-01-18,Yes
5603,2025-H2,2,Medium,2024-07-20,No
5604,2024-H1,3,Medium,2026-06-01,Yes
5604,2024-H2,4,Medium,2025-01-13,Yes
5604,2025-H1,4,Medium,2025-04-14,No
5604,2025-H2,4,Medium,2025-12-05,Yes
5605,2024-H1,3,High,2024-12-21,No
5605,2024-H2,3,High,2025-03-01,No
5605,2025-H1,3,Medium,2024-09-10,No
5605,2025-H2,3,High,2026-03-31,No
5606,2024-H1,3,Medium,2025-02-12,No
5606,2024-H2,3,Medium,2026-01-14,No
5606,2025-H1,3,Medium,2026-04-01,No
5606,2025-H2,3,Medium,2026-04-11,No
5607,2024-H1,2,Medium,2025-08-06,No
5607,2024-H2,4,Low,2025-05-26,No
5607,2025-H1,4,Medium,2024-11-04,Yes
5607,2025-H2,5,Medium,2025-07-08,No
5608,2024-H1,1,Medium,2025-07-15,No
5608,2024-H2,3,Medium,2025-10-29,No
5608,2025-H1,3,Medium,2025-01-17,No
5608,2025-H2,4,Medium,2024-10-06,No
5609,2024-H1,3,Medium,2024-12-16,No
5609,2024-H2,2,Medium,2024-06-25,Yes
5609,2025-H1,1,Medium,2026-05-11,Yes
5609,2025-H2,3,Medium,2026-05-11,No
5610,2024-H1,4,Low,2025-03-08,Yes
5610,2024-H2,3,Medium,2026-01-15,Yes
5610,2025-H1,1,Medium,2026-05-25,Yes
5610,2025-H2,3,Medium,2024-11-05,No
5611,2024-H1,5,Medium,2024-06-21,No
5611,2024-H2,3,Medium,2024-11-28,No
5611,2025-H1,3,High,2025-07-03,No
5611,2025-H2,4,Medium,2025-11-11,Yes
5612,2024-H1,3,Medium,2024-06-29,No
5612,2024-H2,3,Low,2025-04-15,No
5612,2025-H1,2,Medium,2024-12-11,No
5612,2025-H2,4,Medium,2026-04-06,No
5613,2024-H1,3,Medium,2024-08-17,No
5613,2024-H2,5,Medium,2026-04-23,No
5613,2025-H1,4,Low,2026-05-13,No
5613,2025-H2,3,Medium,2024-10-27,No
5614,2024-H1,3,Medium,2025-03-30,No
5614,2024-H2,3,High,2025-05-22,No
5614,2025-H1,3,Low,2026-05-27,Yes
5614,2025-H2,2,Medium,2025-06-16,Yes
5615,2024-H1,3,Medium,2026-05-05,No
5615,2024-H2,3,Medium,2025-08-18,No
5615,2025-H1,3,Medium,2024-06-11,No
5615,2025-H2,3,High,2026-02-07,No
5616,2024-H1,3,Low,2026-05-03,No
5616,2024-H2,3,Medium,2024-08-16,Yes
5616,2025-H1,3,Medium,2024-07-12,No
5616,2025-H2,4,Medium,2026-01-01,No
5617,2024-H1,4,High,2025-03-22,No
5617,2024-H2,5,High,2026-05-06,No
5617,2025-H1,3,Medium,2026-01-20,Yes
5617,2025-H2,2,Medium,2026-05-01,No
5618,2024-H1,2,Medium,2026-05-23,Yes
5618,2024-H2,3,Medium,2025-06-19,No
5618,2025-H1,2,High,2025-10-29,No
5618,2025-H2,2,High,2026-05-06,No
5619,2024-H1,5,Low,2025-09-18,No
5619,2024-H2,3,High,2026-05-03,Yes
5619,2025-H1,2,Medium,2025-09-26,No
5619,2025-H2,3,Medium,2024-12-09,No
5620,2024-H1,3,Medium,2026-01-17,No
5620,2024-H2,2,High,2025-09-01,No
5620,2025-H1,3,Medium,2024-08-30,No
5620,2025-H2,3,Medium,2025-12-05,No
5621,2024-H1,3,Medium,2025-05-28,No
5621,2024-H2,3,Medium,2025-08-23,No
5621,2025-H1,3,High,2025-09-04,No
5621,2025-H2,3,Medium,2024-11-28,No
5622,2024-H1,4,Medium,2025-04-04,No
5622,2024-H2,5,Low,2024-10-12,No
5622,2025-H1,4,Low,2024-06-26,Yes
5622,2025-H2,3,Medium,2026-01-20,No
5623,2024-H1,3,Medium,2026-05-02,No
5623,2024-H2,5,Medium,2026-02-18,No
5623,2025-H1,4,Medium,2024-08-17,No
5623,2025-H2,5,Medium,2024-07-18,No
5624,2024-H1,3,Medium,2026-04-19,Yes
5624,2024-H2,3,High,2024-11-16,Yes
5624,2025-H1,5,Medium,2024-08-29,No
5624,2025-H2,2,Low,2025-10-02,No
5625,2024-H1,3,Medium,2024-10-09,No
5625,2024-H2,3,High,2025-12-26,No
5625,2025-H1,3,Medium,2024-09-29,No
5625,2025-H2,3,Medium,2025-11-26,No
5626,2024-H1,5,Low,2024-07-06,No
5626,2024-H2,3,Low,2026-04-05,No
5626,2025-H1,4,High,2025-03-16,No
5626,2025-H2,3,Medium,2025-08-12,No
5627,2024-H1,3,Low,2025-05-28,No
5627,2024-H2,3,Medium,2025-09-28,No
5627,2025-H1,2,Medium,2025-08-31,No
5627,2025-H2,3,High,2026-05-20,Yes
5628,2024-H1,3,Medium,2026-05-12,No
5628,2024-H2,3,Medium,2026-01-17,Yes
5628,2025-H1,5,Medium,2025-10-29,No
5628,2025-H2,3,Medium,2025-08-12,No
5629,2024-H1,3,Medium,2025-01-28,No
5629,2024-H2,2,Medium,2025-02-16,No
5629,2025-H1,5,Medium,2026-04-06,No
5629,2025-H2,4,Medium,2026-04-04,No
5630,2024-H1,4,High,2026-04-26,No
5630,2024-H2,5,Medium,2026-04-30,No
5630,2025-H1,3,Low,2024-09-08,No
5630,2025-H2,4,Medium,2026-01-10,No
5631,2024-H1,3,Medium,2024-11-18,No
5631,2024-H2,4,Medium,2026-04-05,No
5631,2025-H1,4,Medium,2025-01-08,No
5631,2025-H2,1,High,2024-06-20,No
5632,2024-H1,3,Medium,2025-06-18,Yes
5632,2024-H2,3,Medium,2025-01-08,No
5632,2025-H1,4,Medium,2024-06-23,No
5632,2025-H2,3,Medium,2024-11-05,No
5633,2024-H1,3,Medium,2024-10-21,No
5633,2024-H2,3,High,2026-03-03,No
5633,2025-H1,3,Medium,2025-09-18,No
5633,2025-H2,5,Medium,2025-08-11,No
5634,2024-H1,3,Medium,2024-10-03,No
5634,2024-H2,5,Medium,2024-07-22,Yes
5634,2025-H1,4,Medium,2025-07-02,No
5634,2025-H2,3,High,2024-06-03,No
5635,2024-H1,3,Low,2025-03-10,No
5635,2024-H2,3,Medium,2025-12-13,Yes
5635,2025-H1,4,Medium,2026-03-28,No
5635,2025-H2,3,Medium,2025-06-03,No
5636,2024-H1,4,Medium,2025-04-06,No
5636,2024-H2,2,Medium,2024-09-08,No
5636,2025-H1,4,Low,2026-02-24,No
5636,2025-H2,5,Medium,2025-02-19,Yes
5637,2024-H1,5,Medium,2026-01-10,No
5637,2024-H2,4,Medium,2026-04-26,No
5637,2025-H1,3,Low,2024-09-12,No
5637,2025-H2,4,Medium,2026-01-02,No
5638,2024-H1,3,High,2025-04-30,No
5638,2024-H2,2,Low,2025-02-25,No
5638,2025-H1,3,Medium,2026-02-18,Yes
5638,2025-H2,4,Medium,2024-12-05,No
5639,2024-H1,4,Medium,2026-05-28,No
5639,2024-H2,3,Medium,2025-09-12,No
5639,2025-H1,4,Low,2025-12-15,No
5639,2025-H2,3,Medium,2025-08-04,No
5640,2024-H1,4,Medium,2024-12-10,Yes
5640,2024-H2,4,Medium,2025-11-09,No
5640,2025-H1,3,Low,2025-06-08,No
5640,2025-H2,1,Medium,2024-09-25,Yes
5641,2024-H1,4,High,2024-07-24,No
5641,2024-H2,3,High,2025-09-04,Yes
5641,2025-H1,4,High,2025-01-14,No
5641,2025-H2,5,High,2026-02-25,No
5642,2024-H1,3,Medium,2025-03-15,No
5642,2024-H2,4,Medium,2026-05-16,Yes
5642,2025-H1,5,Low,2024-09-18,Yes
5642,2025-H2,4,Medium,2024-06-25,No
5643,2024-H1,3,Medium,2026-02-08,No
5643,2024-H2,4,Medium,2024-12-02,Yes
5643,2025-H1,1,Medium,2025-03-14,No
5643,2025-H2,4,Medium,2025-07-14,Yes
5644,2024-H1,3,Medium,2025-12-04,Yes
5644,2024-H2,2,Medium,2026-02-27,No
5644,2025-H1,4,Medium,2026-05-03,No
5644,2025-H2,4,High,2025-01-08,Yes
5645,2024-H1,5,Low,2025-11-28,Yes
5645,2024-H2,3,High,2025-07-06,No
5645,2025-H1,5,Medium,2025-04-03,No
5645,2025-H2,3,High,2024-09-05,No
5646,2024-H1,2,Medium,2025-07-02,No
5646,2024-H2,3,Medium,2024-08-10,No
5646,2025-H1,4,Medium,2024-08-16,Yes
5646,2025-H2,3,Low,2024-07-09,No
5647,2024-H1,3,High,2025-07-07,No
5647,2024-H2,4,Medium,2026-03-22,No
5647,2025-H1,3,Low,2026-03-05,No
5647,2025-H2,3,Medium,2025-08-06,No
5648,2024-H1,3,Medium,2025-07-06,No
5648,2024-H2,4,Medium,2025-06-10,No
5648,2025-H1,3,Low,2024-08-24,No
5648,2025-H2,3,High,2025-04-22,No
5649,2024-H1,4,Low,2026-04-26,No
5649,2024-H2,2,Low,2025-09-07,No
5649,2025-H1,3,Medium,2024-06-18,No
5649,2025-H2,3,High,2025-12-18,No
5650,2024-H1,5,Low,2025-05-28,Yes
5650,2024-H2,3,Low,2025-12-30,No
5650,2025-H1,5,Medium,2025-11-21,No
5650,2025-H2,1,Medium,2024-09-27,No
5651,2024-H1,1,Medium,2024-09-25,No
5651,2024-H2,2,Medium,2026-01-30,No
5651,2025-H1,2,Medium,2024-11-03,No
5651,2025-H2,4,Medium,2026-04-14,No
5652,2024-H1,5,Medium,2025-05-25,No
5652,2024-H2,4,High,2024-08-09,No
5652,2025-H1,3,Medium,2025-12-16,No
5652,2025-H2,3,High,2025-12-27,No
5653,2024-H1,4,Medium,2024-08-24,Yes
5653,2024-H2,4,High,2026-03-24,No
5653,2025-H1,3,Medium,2026-01-06,No
5653,2025-H2,4,Medium,2024-07-05,No
5654,2024-H1,4,Medium,2025-08-23,No
5654,2024-H2,4,Medium,2024-09-20,No
5654,2025-H1,1,Low,2024-08-31,Yes
5654,2025-H2,3,Low,2025-04-02,No
5655,2024-H1,3,High,2024-12-10,Yes
5655,2024-H2,4,Medium,2024-06-28,No
5655,2025-H1,3,Medium,2025-03-14,No
5655,2025-H2,3,Medium,2025-10-01,No
5656,2024-H1,5,High,2025-10-03,Yes
5656,2024-H2,3,Medium,2024-10-09,No
5656,2025-H1,3,Medium,2024-11-01,No
5656,2025-H2,5,Low,2026-04-28,No
5657,2024-H1,4,Medium,2025-04-05,No
5657,2024-H2,3,Medium,2026-02-08,No
5657,2025-H1,3,Medium,2024-09-07,No
5657,2025-H2,3,Medium,2025-08-26,No
5658,2024-H1,3,Medium,2025-02-03,No
5658,2024-H2,3,High,2026-01-14,Yes
5658,2025-H1,5,Low,2024-10-26,Yes
5658,2025-H2,5,Medium,2024-09-06,No
5659,2024-H1,3,Medium,2024-10-18,No
5659,2024-H2,3,Medium,2024-07-11,No
5659,2025-H1,5,Medium,2025-02-05,No
5659,2025-H2,3,High,2025-10-01,Yes
5660,2024-H1,3,Medium,2025-05-23,No
5660,2024-H2,4,Medium,2024-11-13,No
5660,2025-H1,3,Medium,2024-10-02,No
5660,2025-H2,4,Medium,2026-03-03,No
5661,2024-H1,3,Low,2026-01-06,No
5661,2024-H2,3,Low,2024-11-28,No
5661,2025-H1,3,Medium,2024-08-26,No
5661,2025-H2,3,Medium,2024-11-01,No
5662,2024-H1,3,Medium,2025-04-20,No
5662,2024-H2,4,High,2026-03-25,No
5662,2025-H1,3,Low,2024-09-14,No
5662,2025-H2,4,Medium,2026-04-11,Yes
5663,2024-H1,4,Low,2026-02-12,Yes
5663,2024-H2,4,Medium,2025-01-25,No
5663,2025-H1,3,High,2024-07-13,No
5663,2025-H2,3,Medium,2026-02-13,Yes
5664,2024-H1,3,Medium,2025-12-15,No
5664,2024-H2,3,Medium,2024-09-04,No
5664,2025-H1,5,Medium,2024-08-06,No
5664,2025-H2,3,Medium,2026-05-16,No
5665,2024-H1,5,Medium,2024-07-16,No
5665,2024-H2,4,Medium,2024-07-06,No
5665,2025-H1,4,Low,2024-12-25,No
5665,2025-H2,3,High,2026-05-30,No
5666,2024-H1,3,Low,2024-08-07,No
5666,2024-H2,3,Medium,2025-02-12,No
5666,2025-H1,3,Low,2026-04-23,No
5666,2025-H2,3,Low,2024-07-20,Yes
5667,2024-H1,3,High,2025-10-29,Yes
5667,2024-H2,3,High,2025-11-25,No
5667,2025-H1,3,Medium,2025-09-11,No
5667,2025-H2,4,Medium,2026-05-31,No
5668,2024-H1,3,Low,2025-08-01,No
5668,2024-H2,3,Medium,2025-08-13,No
5668,2025-H1,3,High,2025-12-29,No
5668,2025-H2,3,Medium,2025-11-09,No
5669,2024-H1,3,High,2026-05-26,No
5669,2024-H2,4,Low,2025-12-10,No
5669,2025-H1,4,Medium,2025-12-01,No
5669,2025-H2,4,Medium,2024-10-27,No
5670,2024-H1,4,Medium,2024-09-28,No
5670,2024-H2,2,Medium,2024-10-10,No
5670,2025-H1,3,Medium,2026-04-29,No
5670,2025-H2,3,Low,2024-09-19,No
5671,2024-H1,5,Medium,2024-12-01,Yes
5671,2024-H2,4,Medium,2025-08-02,Yes
5671,2025-H1,3,Medium,2025-07-16,No
5671,2025-H2,3,Medium,2025-02-16,No
5672,2024-H1,5,Medium,2024-07-03,No
5672,2024-H2,2,Medium,2024-11-21,No
5672,2025-H1,4,Medium,2026-02-14,No
5672,2025-H2,4,High,2025-08-02,No
5673,2024-H1,5,Low,2025-01-30,No
5673,2024-H2,4,Medium,2025-12-27,No
5673,2025-H1,5,Medium,2026-03-09,No
5673,2025-H2,4,Medium,2025-05-30,Yes
5674,2024-H1,4,Medium,2025-08-19,No
5674,2024-H2,5,High,2026-04-03,No
5674,2025-H1,3,Low,2024-07-10,No
5674,2025-H2,3,Medium,2024-07-30,Yes
5675,2024-H1,3,Medium,2026-05-28,No
5675,2024-H2,3,High,2025-04-21,No
5675,2025-H1,4,Medium,2025-06-15,Yes
5675,2025-H2,3,Medium,2024-09-12,No
5676,2024-H1,2,Medium,2025-07-17,No
5676,2024-H2,4,Medium,2024-06-17,No
5676,2025-H1,4,Medium,2025-07-21,No
5676,2025-H2,5,Medium,2025-05-22,Yes
5677,2024-H1,3,High,2026-02-13,No
5677,2024-H2,4,High,2025-05-15,No
5677,2025-H1,3,Medium,2025-07-28,No
5677,2025-H2,3,Medium,2025-10-29,No
5678,2024-H1,3,Low,2024-06-05,No
5678,2024-H2,5,High,2025-04-12,No
5678,2025-H1,4,Medium,2026-01-23,Yes
5678,2025-H2,2,High,2024-12-29,No
5679,2024-H1,3,Medium,2024-07-07,No
5679,2024-H2,4,Medium,2025-05-16,No
5679,2025-H1,3,Medium,2025-02-13,No
5679,2025-H2,3,Medium,2024-07-20,No
5680,2024-H1,3,High,2025-10-23,No
5680,2024-H2,4,Low,2024-11-18,No
5680,2025-H1,3,Medium,2025-10-28,No
5680,2025-H2,3,Medium,2024-08-15,No
5681,2024-H1,4,Medium,2025-10-25,No
5681,2024-H2,3,Medium,2024-06-12,No
5681,2025-H1,3,High,2025-05-27,No
5681,2025-H2,4,Medium,2025-11-12,No
5682,2024-H1,3,Low,2025-09-04,No
5682,2024-H2,4,High,2025-06-22,No
5682,2025-H1,5,Medium,2026-03-22,Yes
5682,2025-H2,4,Medium,2024-10-03,No
5683,2024-H1,4,Medium,2025-06-24,No
5683,2024-H2,4,Medium,2024-08-19,No
5683,2025-H1,2,Medium,2024-09-25,No
5683,2025-H2,3,Medium,2024-10-05,No
5684,2024-H1,4,Medium,2025-05-23,No
5684,2024-H2,3,Medium,2024-08-23,No
5684,2025-H1,3,High,2024-11-05,No
5684,2025-H2,4,Medium,2024-10-06,Yes
5685,2024-H1,2,Low,2025-09-18,No
5685,2024-H2,5,Medium,2025-06-19,No
5685,2025-H1,5,Medium,2024-10-29,No
5685,2025-H2,4,Medium,2025-05-16,No
5686,2024-H1,3,High,2025-03-24,No
5686,2024-H2,4,Medium,2026-06-02,No
5686,2025-H1,1,Medium,2026-04-13,No
5686,2025-H2,3,Medium,2025-11-06,Yes
5687,2024-H1,4,Medium,2025-07-14,No
5687,2024-H2,5,Low,2025-01-25,No
5687,2025-H1,3,Medium,2024-11-10,No
5687,2025-H2,3,Medium,2026-05-06,Yes
5688,2024-H1,1,Medium,2025-12-28,No
5688,2024-H2,5,Low,2025-04-25,No
5688,2025-H1,3,High,2025-03-07,Yes
5688,2025-H2,4,Medium,2024-11-05,No
5689,2024-H1,3,Medium,2025-11-14,No
5689,2024-H2,1,Medium,2025-12-25,No
5689,2025-H1,4,Low,2024-10-06,No
5689,2025-H2,3,Low,2025-02-11,No
5690,2024-H1,4,Medium,2024-09-23,No
5690,2024-H2,3,Medium,2025-11-10,No
5690,2025-H1,2,Medium,2025-02-26,No
5690,2025-H2,4,High,2026-03-16,No
5691,2024-H1,3,Medium,2025-05-01,No
5691,2024-H2,3,Medium,2025-12-21,Yes
5691,2025-H1,2,Medium,2025-04-07,No
5691,2025-H2,3,Medium,2025-05-15,No
5692,2024-H1,2,High,2025-01-09,No
5692,2024-H2,4,Medium,2025-12-26,No
5692,2025-H1,4,Medium,2025-01-14,No
5692,2025-H2,3,Medium,2025-09-06,Yes
5693,2024-H1,3,Medium,2024-12-06,Yes
5693,2024-H2,3,Medium,2025-11-30,No
5693,2025-H1,3,Medium,2024-10-24,No
5693,2025-H2,3,Medium,2026-05-02,Yes
5694,2024-H1,4,High,2024-08-18,No
5694,2024-H2,5,Medium,2024-06-15,No
5694,2025-H1,3,Medium,2024-08-24,No
5694,2025-H2,5,Low,2024-07-28,Yes
5695,2024-H1,3,Medium,2026-04-08,No
5695,2024-H2,3,High,2024-11-14,No
5695,2025-H1,4,Medium,2025-10-18,No
5695,2025-H2,1,Medium,2025-09-07,No
5696,2024-H1,3,Medium,2025-05-05,Yes
5696,2024-H2,3,High,2026-04-03,No
5696,2025-H1,3,Medium,2025-03-23,No
5696,2025-H2,5,High,2024-10-28,No
5697,2024-H1,3,High,2025-06-15,No
5697,2024-H2,5,Medium,2024-06-09,No
5697,2025-H1,3,Medium,2024-12-10,Yes
5697,2025-H2,1,Medium,2026-01-08,No
5698,2024-H1,3,Medium,2025-07-11,No
5698,2024-H2,3,Medium,2026-05-25,Yes
5698,2025-H1,3,High,2024-07-17,Yes
5698,2025-H2,3,Low,2025-09-28,No
5699,2024-H1,4,Medium,2025-01-06,No
5699,2024-H2,3,Medium,2025-11-26,No
5699,2025-H1,4,Low,2025-01-02,No
5699,2025-H2,3,High,2025-03-31,No
5700,2024-H1,3,Low,2025-12-24,No
5700,2024-H2,3,Medium,2024-12-14,No
5700,2025-H1,3,Medium,2024-11-23,No
5700,2025-H2,2,Medium,2025-10-06,No
5701,2024-H1,3,Medium,2025-04-01,No
5701,2024-H2,3,Medium,2025-08-26,No
5701,2025-H1,3,Medium,2026-01-17,No
5701,2025-H2,4,High,2024-09-25,No
5702,2024-H1,4,Low,2024-09-25,No
5702,2024-H2,4,High,2024-11-23,No
5702,2025-H1,5,Medium,2026-03-12,Yes
5702,2025-H2,3,Medium,2024-08-24,No
5703,2024-H1,5,Medium,2026-03-09,No
5703,2024-H2,4,Medium,2024-10-07,No
5703,2025-H1,4,Medium,2024-06-08,Yes
5703,2025-H2,3,Medium,2026-04-02,No
5704,2024-H1,3,High,2025-04-02,Yes
5704,2024-H2,4,Low,2025-12-06,No
