employee_id,hashed_employee_id,department,job_level,job_family,location,hire_date,termination_date,employment_status,manager_id,salary_band,performance_rating,engagement_score,promotion_count,last_promotion_date
6585,a3d57f079f0fbe71b4736219e6eaa0122b70d021ba3589e4fc9adde5cd8209bc,Support,L3,Finance,Toronto,2023-06-04,,Active,754,Band A,4,7.1,1,2025-07-31
6586,d39c538aae1d1cc79d546fab612be0e2ccbbea6489ae7465fb119f276e36fb8f,Support,L5,Customer Success,New York,2021-10-17,,Active,376,Band E,5,5.9,1,2023-10-22
6587,5a6e508b75971e0da70acff0036938beba95e59d030e1605d0397e7ca84129a2,Support,L1,Finance,Ottawa,2025-10-09,,Active,430,Band D,3,6.8,0,
6588,87f6530d653a72e341a992f9fcc418a70eb4c02a0995c2e172ab689bd9d63573,Marketing,L2,Finance,New York,2020-06-07,2021-04-07,Terminated,473,Band E,5,8.4,0,2022-11-09
6589,9eadf697db31eb58eae0b4a3481879563846da3512d9f164c3851f14a88b97e0,Engineering,L2,Finance,Remote Canada,2021-05-02,2021-07-16,Terminated,167,Band D,2,7.7,3,2021-12-23
6590,6033790b521dfe27633535481153d6bb909de630ab821568ada45e71ad3b438e,Engineering,L3,Data,Dublin,2025-08-23,2026-05-30,Terminated,231,Band D,4,7.2,2,
6591,8d3b0a35436541352688b01b966104865fb492c978773a3bd016c4340a5ac810,Engineering,L1,Finance,Dublin,2022-01-29,,Active,429,Band D,1,8.3,1,2026-05-15
6592,1a960a6e60802712260eb8bda7d09047597afbb80ad326b10d904c152a544a06,Support,L5,Finance,New York,2024-07-03,,Active,338,Band A,5,8.8,1,
6593,918212efda300e0193688c367fc71fd059e23d50503e48096725046335cbd883,Support,L2,Finance,Dublin,2023-05-08,,Active,204,Band A,4,8.8,1,
6594,6352ef618f56393aece8bf6a26dea2de95176ad9ce5d43e6f275b2dd57e4630b,Finance,L1,Product,London,2023-01-13,,Active,61,Band C,3,8.5,1,
6595,c9c0d0bbde6dd8770a9a4ba27e7f8ab2dfcc42ddbf2fab7827f3bc344cd32ca1,Engineering,L4,Recruiting,Toronto,2024-12-07,,Active,45,Band B,4,7.4,3,
6596,77104970ca0e699e0dabf0ae73b2f19dbfa77f4b1126c405e405e95cfda3b294,Product,L3,Customer Success,London,2023-02-11,,Active,351,Band D,3,7.3,3,2024-02-08
6597,4c4def567a54c56249a67ed4f0a440296f599f72ddfc86fc55ebfa7f493bb74f,Product,L6,Product,New York,2022-06-07,,Active,62,Band E,4,8.0,1,2022-07-08
6598,01f41d718fd7622adf53c7c6d69af143a231a563ed60a23513b20ae6a43dbdad,Sales,L1,Recruiting,Ottawa,2025-06-22,,Active,869,Band A,2,7.0,0,2026-01-12
6599,6f35a935facaecb7d5ddbb2bcd2b97320122ffaaad37f98ff39f050312bbfb66,People,L2,Data,Dublin,2024-05-03,,Active,333,Band C,3,9.5,1,
6600,1ff474b06c92dfea39c7c1a93f238f385ce3f9ad4cd634ccef22f66c3129b3cc,Engineering,L5,Finance,London,2024-02-10,,Active,45,Band A,1,6.6,0,2024-08-20
6601,7c1aade3c99cc6a8eff0291730fdec8c01f36d22e3ae35d8fde7318770322ba3,People,L1,Customer Success,Remote Canada,2023-08-26,,Active,699,Band B,3,8.4,0,2025-06-22
6602,42ce7d82d38d27c53721f15a35bedef4b7fa49018b275af6f41d50a73ccadaf1,Product,L2,Software,Toronto,2021-03-16,,Active,708,Band B,3,7.3,2,
6603,6b7439e60b94dd174ab946b8c1c1885c4a3a8a068def32ebe6ab0965b752daa7,People,L4,Data,Ottawa,2022-10-04,,Active,274,Band A,3,6.9,0,2024-09-03
6604,e9f86b73c579e90253ce7539d1cc8c48dc70677b9e5f3c1254e3b53412ef3b13,Operations,L2,Product,Dublin,2024-10-17,,Active,385,Band C,3,7.7,1,2024-12-24
6605,da7b878e5a6662bdc36381b4fe513e0c3ae614a23b21d8de2ebe5d00d6c3ea10,People,L1,Data,Ottawa,2025-07-30,,Active,503,Band C,3,6.5,0,2025-11-25
6606,bf163743e96880dc3186b9e050079f9453b29ab0149e12d6e18942ed513ddbee,Product,L4,Software,Remote Canada,2021-07-31,,Active,782,Band C,4,7.3,1,
6607,7812cee22b768a3e6901f0771df069d7f874362fc90560861718cab36ad7e731,Sales,L4,Recruiting,New York,2025-10-02,2026-05-15,Terminated,577,Band C,3,6.0,0,
6608,64a7395596281735024450a49eb6bb9201ec9d4175aeeb2ad6e5d9191ae04b18,Product,L2,Product,New York,2024-10-16,,Active,535,Band A,5,9.4,1,2025-04-09
6609,7f629c62b406f68b204b9ae460f0785b194cdc61d46fb48d029b25217f2cda20,Sales,L4,Data,Dublin,2026-01-14,,Active,834,Band B,5,7.1,0,
6610,8daea85f35a1de82b18e99bd7b8655ee25808386d4a591439bc8b5cb891cee11,People,L2,Finance,Dublin,2024-01-02,,Active,635,Band E,3,5.6,0,
6611,adaec15ef2e59c8ee294b926aec163e678b950a4807d5cf94b6e16c42079f0d7,Sales,L4,Finance,Ottawa,2024-03-09,,Active,532,Band D,3,7.4,0,
6612,4401dfbd4b7faaf470f94888cca5b473f0590e10c3799088be66cef7da7238f5,Engineering,L4,Data,Remote Canada,2023-01-19,,Active,30,Band D,3,7.9,0,
6613,3901949960a83f3132e2bc88b49837e210175d8552a53c350ef8010cbaf02141,Engineering,L2,Finance,New York,2026-05-06,,Active,282,Band A,3,7.2,0,2026-05-26
6614,dc7beace3fc12150af61ebe1db0ab460dea1f38a2296bed7dfa9c6c7165bc0e5,Operations,L1,Recruiting,Ottawa,2021-10-15,,Active,614,Band A,2,6.4,1,2024-09-01
6615,eeab23fccdc4f5006277597468dd61c80decf0792fdc01060906fa2ee6d57af4,Finance,L2,Software,Ottawa,2022-08-29,,Active,184,Band A,4,8.9,1,2022-11-13
6616,20073d61961071df365b6987cf3f8a4cb886970035a567b9a9ef0066c4e125b2,Finance,L2,Product,New York,2022-01-30,,Active,897,Band C,3,7.1,1,2023-01-17
6617,6724425c499eb95364a9efd8989b8cabaa369cc5fb3974f74bbf4f14f607e1b5,Sales,L2,Product,Toronto,2020-12-26,,Active,804,Band E,3,7.2,1,2024-05-07
6618,e55da9707bf55146e88ca4bbc75b1450e7051a7f81f974f2520fe1c160da6c79,People,L1,Customer Success,Dublin,2020-11-24,2025-06-10,Terminated,868,Band B,1,8.2,1,
6619,fdab00ab9bee9faee45b958b8a49d8874e5ea4d00a04ee3c240908624a45fce7,Product,L2,Product,Dublin,2022-05-31,,Active,147,Band E,3,7.4,1,2026-06-02
6620,3b4f01eb6c705624e4671bb7c744745276bcb05d3b7b323d83868530154e487c,Sales,L6,Recruiting,Dublin,2021-12-26,,Active,500,Band C,2,5.2,0,
6621,868447a1b9c7bea63a9ef6ef71cbb9d95a0de9c154a133c983f568476c5221e1,People,L2,Product,Dublin,2023-11-16,,Active,271,Band D,3,6.7,0,2026-01-03
6622,d9adbf211a24cb1bc5a269863954dacf6ea20b2de7f1799f7c4c53f2ba6321cf,Operations,L6,Product,Ottawa,2025-11-15,2026-02-19,Terminated,736,Band B,3,7.1,0,2025-12-07
6623,04ccbbfcc42066a050c9b86778fea1c113b9ff4d4607df2ecf158ade6b290e2a,Operations,L2,Operations,Dublin,2024-01-02,2025-02-01,Terminated,629,Band C,1,6.6,1,
6624,7e8e682553c7dc5542418b926faaa1c6ab1da0c28b10e99ed00f277ba84fcacb,Sales,L1,Recruiting,Ottawa,2023-05-28,,Active,784,Band E,2,8.0,0,
6625,e09178c40736ccaa5b418ebaeff8154042a81b1b32f1d2b85826e01bcf64027d,Operations,L2,Recruiting,London,2021-09-14,,Active,572,Band E,4,7.4,2,2025-11-04
6626,420cb7cc928da8d5ddbddc96db86a4c0f97d3f644dad6cad4b89bc9452e5ee72,Product,L2,Operations,Toronto,2024-10-16,,Active,380,Band B,4,6.2,2,2025-01-27
6627,e4a1f54d2d2430e6efdf51ca5da2f1a2cb363ecda4aecee18a29675161586826,Product,L1,Product,Ottawa,2020-10-05,,Active,573,Band E,5,6.6,2,2026-02-03
6628,7636f4f8ac1a321c6f25e010d7f4a855ead7aeafa67cafd33d5470a50127b4a2,Sales,L2,Data,Remote Canada,2025-01-01,2025-08-28,Terminated,130,Band E,4,7.6,1,
6629,1db7a6b2880db3b93a8a6212bc21f29a4150587516fdca7542ef23a816a80290,People,L3,Data,New York,2025-08-08,,Active,355,Band A,5,8.3,0,2025-09-09
6630,e5ae436f9a1603d308741af5076d1a4eaf926ab9e7bdf14e9737fa19b9c24b6b,Finance,L2,Customer Success,Dublin,2020-12-06,,Active,687,Band E,3,8.9,1,2025-05-04
6631,584fe3ebcd9ffe877d01df72adc22df13fa0f56324c34a24dafad7c3f5eca7d2,Operations,L1,Finance,New York,2025-07-07,,Active,857,Band D,3,6.5,2,
6632,e524d225a5a87cdb208cf8b9a4f04d21656ae4bed1556440f80a916ba7c0402c,Operations,L2,Recruiting,Remote Canada,2022-07-07,,Active,232,Band A,3,4.6,0,2024-08-27
6633,e485f271f7db87ad8888f40c7b00412cc0c97c9bbf35790e7ba85e08ff602860,Operations,L2,Operations,Remote Canada,2023-12-18,,Active,116,Band B,3,7.2,0,2024-02-02
6634,b138c0b35a91131122875f960be18c9873bd9bd0034ba7847caa364b91462473,Sales,L4,Data,Ottawa,2024-12-22,,Active,720,Band A,2,8.6,2,
6635,2e585ada8d9d1c9b19e28c5f1a738b91839aed76c9a3e49b81aa5297e4b5ce34,Sales,L3,Recruiting,Dublin,2024-04-27,,Active,532,Band D,3,8.9,0,
6636,954446921d7cda37f7f285ffbd7df61b5215886a1ff2b7abb55c4c29f151011f,Marketing,L1,Finance,Remote Canada,2020-07-13,,Active,441,Band B,2,7.3,2,2021-05-11
6637,8279726d9928f47059d1731e2bb540f194aaaef2636381c3018e59c71ce1c226,Sales,L1,Product,New York,2025-10-08,,Active,213,Band E,4,7.0,0,
6638,39cff4eb438907bd6de0ed9bd739ce88daf3a06eba8c883c92c25e7e36f28fb0,Product,L4,Operations,Remote Canada,2024-02-24,,Active,35,Band D,3,6.7,0,
6639,a63a00267dfdb266103b8db66e5f8cb69e68551fec6b366dc3e3e7dca088800b,Engineering,L2,Data,Dublin,2023-02-28,,Active,244,Band C,4,6.9,0,2024-05-14
6640,af082b61dd1535c19e5ba2b88b59dead1c066cb48fcaa6e872016254cab3cb55,Marketing,L3,Data,London,2021-03-25,2026-04-28,Terminated,466,Band E,4,7.8,1,
6641,c5e109e0af901779a8dc7f0ceca77c2fae7fca22a3a96ad5e794a8f1707d30d6,Engineering,L4,Customer Success,Toronto,2024-05-28,2025-05-14,Terminated,803,Band E,3,3.7,0,2024-08-11
6642,bdd7c88a58ed63cddff06dd4816af5ab545022f474b72379e42e9bf39d693659,Sales,L3,Data,Ottawa,2025-11-03,,Active,651,Band B,3,5.0,0,
6643,fc2e2a17ba96875c6cbe3b152e616c1a9348bb8a4a6aceba1745735d5763f925,Sales,L2,Data,Dublin,2024-06-01,,Active,28,Band C,4,5.3,1,
6644,926c7551fea60fd3b11ff8f1693384f69d342f54b02288755411fd8c721b56fa,Support,L6,Operations,Remote Canada,2021-03-14,,Active,628,Band C,2,6.7,1,
6645,5e534a8354549cea9a90f8241746d38ceb5adcbbb7e686872ddc799632c494aa,Product,L1,Finance,Remote Canada,2021-07-05,,Active,434,Band B,3,8.3,1,2022-09-29
6646,5c26108d7fa480308d990d8d00f68eed851151dd28ca1322f299a9b1c937168e,Product,L2,Finance,Toronto,2025-10-24,,Active,559,Band D,1,7.0,1,2026-02-01
6647,21d79c60f58d912fcdffdb879a00c69c920e6d746b32548cb7f46ca8f47650ab,Finance,L2,Data,Dublin,2023-12-20,,Active,180,Band B,4,7.7,0,
6648,798f2ac257dd26f7a63f11d82985ffadcdab26a9303857bf95dd124b28e1b631,Support,L3,Customer Success,Toronto,2024-11-20,,Active,61,Band E,3,8.1,2,2026-03-06
6649,be67fb66b3bea87e68bcbfee7f90b896fb53959127585838a9128a222108b7d7,Sales,L3,Recruiting,Dublin,2024-11-10,,Active,206,Band C,3,7.2,0,
6650,9699b743abfca576728641d637eb49a515d76c4b1621c22007a6440e9eae66f6,Marketing,L1,Product,Dublin,2026-05-06,,Active,895,Band D,4,10.0,0,
6651,337aed6750c06afee458b8fc78d67abe995e48a17068cff02c8af48a0a1c78d0,Sales,L6,Customer Success,Remote Canada,2023-10-11,,Active,696,Band B,1,7.7,0,
6652,97fdcbef753427f4a61bcdc25780b1fc2e6a16c8bfb806d41756cfc32ef8cd55,Support,L1,Product,Dublin,2024-05-05,,Active,409,Band B,4,3.5,1,2024-12-08
6653,758977412c116fb915f655458b71ade0a6dc242da40944d6eeb2abc5e30b81dc,Operations,L6,Data,Dublin,2021-02-28,,Active,38,Band C,3,8.0,1,
6654,d38ba283f5d2f3c273b4d0a4f12443dfea5450ae08a18e59d261bb69ffe7d1d6,Marketing,L3,Software,Ottawa,2020-11-16,,Active,449,Band B,5,7.6,2,
6655,882018776b3ce76a1d2259b8d7d718f5b16def10f934cbab5334d1f1e340e46f,Finance,L5,Finance,Remote Canada,2021-10-19,2024-12-28,Terminated,799,Band E,4,9.3,0,
6656,0fd688a63532750bf141b1a85117bdb5d4ff5c77d7533fe4df1ad0bfffa1e1ea,Operations,L3,Customer Success,Dublin,2022-10-01,,Active,349,Band E,3,7.5,0,2024-04-20
6657,6ed3c6633a27ef05d34e4a2e6b3887691730cb3288e34ea475bb9f3d118dc48f,Finance,L1,Data,Toronto,2023-07-17,2023-11-24,Terminated,462,Band E,3,5.9,0,
6658,52f3df9e5b286d9aa3e1a03f72a8275d0e8a1542592b604011b82b0028c197d6,Engineering,L3,Data,Ottawa,2023-02-23,,Active,223,Band C,4,7.4,2,
6659,132c6cb124de9f6ce811ac5a0d6b2a11b245f27481f5b220978a3052a2782ffb,Engineering,L4,Software,Dublin,2023-10-01,,Active,677,Band D,4,8.1,2,
6660,9990866c30ffb9417c77fbcb416009a424a2f7552ec2a74cddfc207ff728e09c,Product,L3,Customer Success,Remote Canada,2021-04-07,2026-05-22,Terminated,872,Band E,3,8.9,0,2022-01-10
6661,0978243e4aa32d1fd946ee304694ecffeda1c0d66a41502687eb6f57c503aa31,Product,L1,Customer Success,Toronto,2022-09-05,2024-10-08,Terminated,862,Band D,3,7.6,0,
6662,0474319403e99b0608cebe3e29f5ab3ad1f45cc6a5a1cec0a0dddd6bbfa6600d,Engineering,L2,Recruiting,Ottawa,2025-11-08,,Active,170,Band B,3,7.5,0,
6663,19e0e2779795a698c2c8d61e8b7d79738b0ab8f060700f3f841f98d39de52338,Product,L6,Operations,Ottawa,2022-12-20,,Active,784,Band A,4,9.8,0,
6664,e9f6fab3f6a047e748c7d513dd6eaa48ec61b0ceccce6bb4d83bf601ebd633f9,Operations,L3,Customer Success,Remote Canada,2024-06-21,,Active,517,Band E,3,4.9,2,2025-08-22
6665,0f133b8f91eb94e9471f899ff5dcf381c3104daa0f641fd54c488f59d15cad84,Product,L2,Data,Dublin,2026-04-10,,Active,817,Band A,2,7.7,0,2026-05-03
6666,d7697570462f7562b83e81258de0f1e41832e98072e44c36ec8efec46786e24e,Operations,L2,Operations,London,2025-10-13,,Active,670,Band B,4,5.5,2,
6667,073d53bacb8f1d3bc14ffcdcc08d92274b767112cfe6a65b1109fa2a965936ed,Support,L3,Recruiting,New York,2023-11-08,2025-10-21,Terminated,490,Band B,3,4.2,0,2023-12-01
6668,a1b22f60cfdd66cb036e7fac0d81ea8380bc91d1ed854a37acd79eb66eecb0f5,Engineering,L3,Data,Ottawa,2025-11-08,,Active,730,Band C,3,3.8,0,2026-03-18
6669,a34c7305af5b1b2cea20ff1591696acf02402faf4f4f38400ab36c421b11fe81,Marketing,L4,Software,Ottawa,2026-01-10,2026-04-17,Terminated,458,Band B,3,9.0,0,
6670,142472979dc6cfe2d4c0b44f3c1f6474f9657e6e2c8cc598f70bbcdb4815fec7,Sales,L1,Product,Remote Canada,2022-08-04,2023-11-21,Terminated,626,Band B,4,6.8,2,2025-05-07
6671,b4170c25efd27ef305728ccb5276772a9ad321e43fa9fa03cb78e3a662a9aa43,Finance,L5,Recruiting,London,2024-01-18,,Active,407,Band E,5,7.4,1,
6672,c9147cda01f0e59bb238d3babbf1548d0b770bc61275117fe04a10a11aae3702,People,L1,Recruiting,Dublin,2022-06-24,,Active,486,Band C,3,7.8,1,
6673,958ad6fb6e1d5977638ffa9b61e4a33d1624319b660a80a46c1915521d00c623,Marketing,L6,Finance,Toronto,2025-10-17,,Active,691,Band C,4,10.0,1,2026-05-22
6674,8a541e403b7f7dd048d2b9b0c807ed86169bd712228075f82ba414e6a5979f5b,People,L2,Finance,Remote Canada,2026-04-06,2026-05-07,Terminated,583,Band A,2,7.9,0,
6675,cec7e5c712efbbbb76d7126e362a10c5c0eb3b0e7fedc9bfefe5ec6dbf58d7e1,Marketing,L5,Finance,London,2025-04-23,,Active,781,Band E,4,9.2,0,
6676,f1c903c71329dc7ade2902a003269c3409117b4642e13ddc41d509c97b4db603,Sales,L1,Product,London,2023-07-04,,Active,723,Band B,3,9.8,0,2026-03-31
6677,825a9788af8d55d1309b1432b9589a594d3f299977baea819a8e778d7eb42190,Marketing,L2,Finance,New York,2022-02-09,,Active,27,Band C,3,8.3,3,2023-12-13
6678,40480ac89b799811d17d14579704134d43b7c33631f9aa9e553389cd1ee65ddf,Product,L4,Software,Toronto,2020-10-25,,Active,4,Band D,1,6.3,0,2022-10-04
6679,c03cd77a31b20f4ff4fbd7196d9efbb4ed75291bc38b4687752e7794bdd90280,Support,L2,Customer Success,Remote Canada,2025-10-10,2025-11-15,Terminated,801,Band B,3,9.3,1,2026-01-14
6680,1287402b44f4cc63547ed698722feec299dcc7118113c3bd061cec5902b6a2a2,Sales,L1,Customer Success,Toronto,2020-08-14,,Active,363,Band A,3,7.4,0,
6681,76a30972876b875cfb7ed632713da1ca9bbf1451ebca2c1b3081c148cd9609af,Finance,L6,Customer Success,London,2022-12-26,,Active,877,Band C,3,7.7,1,2023-11-10
6682,2a437e50df2424d78e03ace334e1a2811e167bea539ef964c67687e94188f655,Finance,L2,Data,New York,2020-11-10,2023-08-02,Terminated,862,Band A,3,7.8,3,2025-12-02
6683,c9770c81c5f2d0151972b6f3ab35e391e62970386bee7b67a5f94e2196c1813d,Sales,L6,Software,London,2025-08-08,,Active,322,Band B,2,5.9,1,2026-04-05
6684,10b9992767faffe8c009400f34b057c482f4cada612110e3686809d7063f0c42,People,L1,Recruiting,London,2020-09-13,,Active,104,Band E,3,5.7,2,
6685,e7b4e9967ffa8e6ec1164e713f98d5a1b58be7ad6d938711b4b892a3c5052ef2,Sales,L2,Customer Success,Toronto,2026-03-14,2026-05-09,Terminated,678,Band C,5,7.3,0,
6686,2ffb3371badee194e734205ebe9e870bb9e1857feb1e8d1984ba72231894faa6,Sales,L4,Software,Ottawa,2024-12-14,,Active,85,Band B,3,6.0,0,2026-05-01
6687,953bcc66efc233d1f45d1132c3295a96fb067c7c7587da94422a2a6d877a36e2,People,L3,Recruiting,Remote Canada,2023-02-26,2025-06-06,Terminated,672,Band B,4,7.0,0,
6688,86618dead4b0d6bb47d327de127bf227236c1f7f0766d56d8dba97dadd090822,Sales,L2,Data,New York,2021-05-20,,Active,578,Band D,3,7.5,0,
6689,4c3791e57a8e29da56f3e410f79062a178b6534721de822b8cc58b71ba01e64f,Operations,L5,Product,Dublin,2025-07-07,,Active,667,Band C,1,6.6,0,
6690,3f092380ea6fcaf2534710b78dc64a354eaf462f057bfb21550bc83e1d4e6769,People,L5,Finance,Toronto,2026-05-03,,Active,621,Band D,1,4.5,1,2026-05-20
6691,be6eafb216bacf99327e0edd540461d26337eb8a470f57364b28da118ac5842c,Sales,L5,Data,Dublin,2022-12-21,,Active,548,Band B,4,8.4,1,2024-03-01
6692,86398e14cd5311a002b3ed08ceef69909b7836d87aebd360df032d3ec8686e36,Product,L5,Recruiting,Dublin,2021-04-29,2023-02-17,Terminated,567,Band B,3,6.6,0,
6693,945cd158a8fe1bc2c9cec2b5836bb6cdb671fb443a7679843c36e521fe47eceb,Support,L1,Data,New York,2022-09-26,,Active,314,Band C,3,8.6,0,
6694,8b029305577619195f41ded61206d6e6198d24ee351a375ae3e1230481cd8dae,Support,L1,Product,New York,2025-06-21,,Active,216,Band C,3,8.0,0,2025-11-19
6695,8297dde66f2bedd2271f133b3d277067ab01a48aadded8f85ee9f463028b809a,Product,L3,Operations,Dublin,2020-09-11,2024-03-08,Terminated,53,Band E,3,6.0,0,
6696,a2e06365327c05110f5eeb6192068ff9d10ffbbaecdbbf63d2f96c90b20e8768,Product,L3,Recruiting,Dublin,2024-01-22,,Active,473,Band E,4,6.7,0,2024-07-30
6697,f8195487945e85526b9f146b7c6e059115806267baed9368a76dcb83ddf15220,Product,L5,Finance,Dublin,2022-11-20,2023-06-06,Terminated,673,Band C,2,4.7,1,2025-01-16
6698,ed94c5f6054f08b04e63dbf01dd58ffcb5cc6f9b56bd292a6e271968b767e724,Sales,L3,Data,New York,2024-12-16,,Active,213,Band D,3,6.9,3,2026-06-02
6699,ec9c3833d2daef77604a3cfc097bbc5e919e4c96e8fd13bc34fdf0a2e4474e79,Engineering,L5,Customer Success,Dublin,2024-08-31,2024-10-25,Terminated,142,Band A,3,6.7,1,2024-10-11
6700,bbc9488202c05bf93f12acb5ad207cf2c5da040f7781c1a48513b30afceb69c0,Engineering,L2,Customer Success,Remote Canada,2021-10-06,,Active,597,Band E,4,5.2,0,
6701,15221cbcf42b4b46c36c26580547b7dad9d992a0d0f9c222ecf767f65cb3f00d,Operations,L2,Operations,Ottawa,2024-08-01,,Active,795,Band B,2,9.9,1,
6702,af5afdf392fbd1356a2ef290fa4fb20e594aa7f0a547bcd90eabe509fdcfa3c3,Finance,L6,Software,Dublin,2022-06-11,,Active,699,Band C,2,9.8,0,
6703,23a8311091b3bfaf2b4e6f4e1a008bf53acc23bcbfef66dcda316ed2de28d536,People,L4,Customer Success,New York,2020-06-19,,Active,827,Band B,4,6.5,0,
6704,1fa5d31168b1f8e20688b733576cc0cbd36571ec57c3a00a7f9cf25bfdf86a8e,Support,L1,Operations,Toronto,2026-02-21,2026-03-09,Terminated,270,Band A,5,7.4,0,
6705,9e2f3f2d8b391d9fc1fc38a1475a29a2d1e4bc3b293be4ed2cd7d0bb0591d44c,Support,L1,Finance,Ottawa,2021-01-17,2024-02-29,Terminated,726,Band E,4,9.8,1,2021-01-28
6706,fc8c215630577d3e20e644f0db3125fd91e75e61ae11e51cb13bab3e75a257cf,Sales,L1,Operations,Toronto,2023-09-16,,Active,371,Band E,3,9.2,0,2024-09-15
6707,7156de10b0638aa485825dce30e411bc4579e1092b12e0be8b88886c228954fc,People,L2,Product,Dublin,2023-09-04,2026-02-24,Terminated,285,Band A,4,7.9,2,2024-02-12
6708,6357a746f820763fe2061d7be30d48465c9791e1cd5919a55e2e65a4ad948a36,People,L3,Software,Ottawa,2022-01-17,,Active,570,Band E,4,9.3,2,
6709,62c3239b2ab2f8fc96030f2a413605286db29d84f30fe6369856a6ed780ee9f3,People,L3,Product,Remote Canada,2023-06-10,,Active,190,Band D,3,7.6,0,
6710,c68a66c5c914b0c53441719bd29573f8ce85d78604c4bdeedb1520ec344ecbbe,Operations,L1,Data,London,2024-04-20,,Active,355,Band B,5,5.0,1,
6711,8d0f7d0d1cca71a42405226f2bb3a251aff5b182ffe9df4bba954ac2006b2ef4,Engineering,L1,Product,Ottawa,2021-07-03,2023-11-12,Terminated,639,Band B,4,6.3,0,2025-08-09
6712,815573775e968b26dbc289d9cee3faa6ffd200dd7ac7db90a023e5134b55e1ee,Marketing,L5,Software,New York,2025-05-21,,Active,667,Band B,3,8.4,1,
6713,08f938bb1687f1b2586c657d234a0d4cf2a07e7007ab2409f345a0e76748a7f6,Finance,L2,Software,Ottawa,2021-06-02,,Active,242,Band D,3,9.0,0,
6714,957a5bd57448dc5d12cc28df3341470c405dfdfea308a8c322f0785be53ca634,People,L2,Operations,Dublin,2021-01-09,,Active,805,Band D,4,5.3,0,
6715,479886b5a5401ed42794448272ec2865359340620fe828734e4444775801631b,Marketing,L2,Customer Success,Toronto,2021-06-23,2024-10-13,Terminated,211,Band E,3,6.6,0,
6716,2502b2dc9bc65b9b04f21eaf0b57d8e92e54aa29c62233f7b657f221305b636d,Product,L2,Operations,New York,2023-09-09,2024-09-08,Terminated,185,Band C,3,9.9,2,
6717,089d6b2fbd5ecaf2186229727c36a602d57021193bd8924937b596835d5bb652,People,L3,Software,Remote Canada,2022-08-25,,Active,612,Band A,5,6.4,0,2023-06-04
6718,bb340b0f7e66b52b7426c07934c03a99881c41e8ea05b4ceba0e3f09b24dd538,Operations,L4,Finance,Remote Canada,2023-09-03,,Active,544,Band A,4,7.1,0,2024-02-06
6719,56e459e337593dfd3c40c9f5b21b2a45be9b8c2933de9a26d896c7f746637bc9,Support,L2,Recruiting,Dublin,2022-02-10,,Active,787,Band E,3,8.3,0,2022-11-09
6720,3e8ab67ce1b66389c3ae94f9c8f8afdeb70b46a33640554f352868f99d2f5616,Operations,L5,Finance,London,2025-03-03,,Active,273,Band B,5,10.0,0,
6721,ce0f260d26064118bd9e5d32796ec10ceb95e36e9f12a7f4b0a5cc262304a3d5,Marketing,L2,Product,Toronto,2023-01-23,,Active,779,Band C,3,6.7,1,
6722,53eb7f9dcaa22b09db85547fa158a6893089db596bfdcc901428dce7f7da7a82,People,L1,Finance,Toronto,2022-01-12,,Active,578,Band B,3,8.5,0,2024-02-01
6723,bf91a58a6c67908f16a00bde8ac81215de71c937611f858f8ff1a320b8c7a89d,Marketing,L5,Customer Success,New York,2024-10-30,,Active,479,Band D,4,5.3,1,
6724,acdb6ad98461c90ab18cdd29e060885d4157ed77d2c00807c05d05bc53792947,Operations,L3,Software,London,2021-06-13,,Active,733,Band C,4,7.0,1,2026-04-16
6725,e5a406855f76b37cf13c1da6b49bd00b0e2341c96eba17278303a2b7bb33346c,Operations,L3,Customer Success,Remote Canada,2020-07-13,,Active,117,Band B,4,8.8,0,
6726,0095046d028203016d5d3e574fe1348bb16b65707655dfb158d629bd71b6d59f,Operations,L2,Operations,Ottawa,2023-04-07,,Active,456,Band B,4,5.8,1,
6727,5f84bf1e5989f99c0235e07da105f91897d57f5dc45f3eed58e58ec0c337806e,Support,L2,Operations,New York,2026-04-21,2026-05-22,Terminated,732,Band A,5,6.0,0,2026-05-31
6728,ad90e46468712810ff46770cd544a486f337ccab41b018ac251497431fdddc35,Finance,L5,Recruiting,Ottawa,2024-02-10,2025-05-10,Terminated,603,Band E,3,8.8,0,
6729,9dec6a96c55e8889c1ff9b2a44256fac7f44beccd3c0e22ddbaee2d7a3e26bff,People,L3,Customer Success,Dublin,2022-09-29,,Active,428,Band C,2,7.7,0,
6730,0a3455a92d990abf8b62f5a82cdb22d31dce076df6c00c32eda8c5d5caaad389,Engineering,L1,Operations,New York,2023-04-17,,Active,724,Band C,3,6.6,1,
6731,9579fed16c7fe67317137248cbe188561e50159a2c028a9bcd3bf7555d8bbd3c,Operations,L1,Data,London,2024-03-17,2024-12-16,Terminated,169,Band E,3,5.3,0,2025-04-14
6732,c4be3389854d34a894ee951d7b1a8e37807671b5d8701de81dd8ec71ada4bf0f,Operations,L4,Recruiting,Dublin,2020-07-08,,Active,413,Band B,4,8.1,0,2023-12-06
6733,b8b2994c7b8b89680041f24fbb0d10dc76e072cbefb1a342fb3d7cf4b002bec6,Support,L3,Customer Success,Remote Canada,2023-03-27,,Active,397,Band D,3,7.0,0,2026-02-03
6734,c67bc18bc151730c8c148284ee274e0460b840d4419f126a4a450c8e9530b638,Marketing,L2,Finance,Dublin,2021-02-27,,Active,18,Band A,4,7.6,0,2022-05-07
